"id","scientific","english","region","abundance_estimate","abundance_lower","abundance_upper","density_estimate","density_lower","density_upper","areakmsq"
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","10 Northern Rockies",0.168,0.127,0.204,0.0045,0.0034,0.0055,0.372
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","11 Prairie Potholes",0.606,0.572,0.646,0.0137,0.0129,0.0146,0.444
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","12 Boreal Hardwood Transition",1.45,1.37,1.54,0.0388,0.0367,0.0412,0.373
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","13 Lower Great Lakes/St. Lawrence Plain",0.504,0.477,0.526,0.0495,0.0469,0.0517,0.102
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","14 Atlantic Northern Forest",0.412,0.388,0.431,0.0213,0.0201,0.0223,0.193
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","6-0 Boreal Taiga Plains, South",2.29,2.18,2.39,0.0303,0.0288,0.0316,0.756
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","6-1 Boreal Taiga Plains, North",0.284,0.209,0.358,0.0066,0.0049,0.0084,0.428
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","7-0 Taiga Shield & Hudson Plains, West",0.13,0.0666,0.205,0.0023,0.0012,0.0037,0.561
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","7-1 Taiga Shield & Hudson Plains, East",0.0832,0.0535,0.146,9e-04,6e-04,0.0016,0.925
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","8-0 Boreal Softwood Shield, West",0.419,0.354,0.45,0.012,0.0102,0.0129,0.348
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","8-1 Boreal Softwood Shield, Ontario",0.465,0.402,0.537,0.0118,0.0102,0.0136,0.395
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","8-2 Boreal Softwood Shield, East",0.236,0.205,0.284,0.005,0.0043,0.006,0.473
"RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","8-3 Boreal Softwood Shield, Newfoundland",0.0021,1e-04,0.0045,2e-04,0,5e-04,0.0945
"RBNU","Sitta canadensis","Red-breasted Nuthatch","Canada",27.7,26.7,28.5,0.0447,0.0431,0.0459,6.2
"RBNU","Sitta canadensis","Red-breasted Nuthatch","4 Northwestern Interior Forest",1.66,1.43,1.85,0.0305,0.0263,0.0338,0.546
"RBNU","Sitta canadensis","Red-breasted Nuthatch","5 Northern Pacific Rainforest",1.13,1.04,1.21,0.0853,0.0787,0.0912,0.132
"RBNU","Sitta canadensis","Red-breasted Nuthatch","6 Boreal Taiga Plains",3.75,3.56,4.09,0.0317,0.03,0.0345,1.18
"RBNU","Sitta canadensis","Red-breasted Nuthatch","7 Taiga Shield & Hudson Plains",2.69,2.04,3.23,0.0181,0.0137,0.0217,1.49
"RBNU","Sitta canadensis","Red-breasted Nuthatch","8 Boreal Softwood Shield",6.94,6.65,7.49,0.0528,0.0506,0.057,1.31
"RBNU","Sitta canadensis","Red-breasted Nuthatch","9 Great Basin",0.995,0.938,1.03,0.18,0.17,0.188,0.0552
"RBNU","Sitta canadensis","Red-breasted Nuthatch","10 Northern Rockies",4.9,4.65,5.1,0.132,0.125,0.137,0.372
"RBNU","Sitta canadensis","Red-breasted Nuthatch","11 Prairie Potholes",0.605,0.51,0.681,0.0136,0.0115,0.0154,0.444
"RBNU","Sitta canadensis","Red-breasted Nuthatch","12 Boreal Hardwood Transition",3.35,3.25,3.51,0.0898,0.0872,0.0939,0.373
"RBNU","Sitta canadensis","Red-breasted Nuthatch","13 Lower Great Lakes/St. Lawrence Plain",0.328,0.311,0.336,0.0322,0.0305,0.0331,0.102
"RBNU","Sitta canadensis","Red-breasted Nuthatch","14 Atlantic Northern Forest",1.33,1.26,1.39,0.0687,0.0654,0.0719,0.193
"RBNU","Sitta canadensis","Red-breasted Nuthatch","6-0 Boreal Taiga Plains, South",3.13,2.87,3.37,0.0414,0.0379,0.0446,0.756
"RBNU","Sitta canadensis","Red-breasted Nuthatch","6-1 Boreal Taiga Plains, North",0.646,0.501,0.772,0.0151,0.0117,0.018,0.428
"RBNU","Sitta canadensis","Red-breasted Nuthatch","7-0 Taiga Shield & Hudson Plains, West",0.312,0.21,0.449,0.0056,0.0037,0.008,0.561
"RBNU","Sitta canadensis","Red-breasted Nuthatch","7-1 Taiga Shield & Hudson Plains, East",2.37,1.82,2.84,0.0257,0.0197,0.0307,0.925
"RBNU","Sitta canadensis","Red-breasted Nuthatch","8-0 Boreal Softwood Shield, West",0.902,0.802,1.01,0.0259,0.023,0.029,0.348
"RBNU","Sitta canadensis","Red-breasted Nuthatch","8-1 Boreal Softwood Shield, Ontario",2.94,2.72,3.23,0.0744,0.0689,0.0819,0.395
"RBNU","Sitta canadensis","Red-breasted Nuthatch","8-2 Boreal Softwood Shield, East",2.95,2.77,3.2,0.0624,0.0585,0.0676,0.473
"RBNU","Sitta canadensis","Red-breasted Nuthatch","8-3 Boreal Softwood Shield, Newfoundland",0.118,0.0645,0.16,0.0125,0.0068,0.0169,0.0945
"RCKI","Regulus calendula","Ruby-crowned Kinglet","Canada",114,110,118,0.183,0.178,0.19,6.2
"RCKI","Regulus calendula","Ruby-crowned Kinglet","4 Northwestern Interior Forest",7.2,6.68,7.59,0.132,0.122,0.139,0.546
